,t_start,t_end,energy_wh
285,2024-01-11 07:48:49.737680896+01:00,2024-01-11 17:03:10.742852096+01:00,23767.0
286,2024-01-11 07:51:23.940645632+01:00,2024-01-11 16:21:59.596803840+01:00,48636.0
287,2024-01-11 07:52:26.086347776+01:00,2024-01-11 17:33:10.038381312+01:00,34391.0
288,2024-01-11 07:52:54.868849408+01:00,2024-01-11 13:01:18.960950272+01:00,47277.0
289,2024-01-11 07:55:00.474341888+01:00,2024-01-11 17:21:22.609664256+01:00,15494.0
290,2024-01-11 07:55:57.951404288+01:00,2024-01-11 16:54:53.853594880+01:00,11506.0
291,2024-01-11 07:57:39.558276352+01:00,2024-01-11 17:03:26.451346944+01:00,53770.0
292,2024-01-11 07:58:31.783643648+01:00,2024-01-11 16:48:33.490776576+01:00,10743.0
293,2024-01-11 07:58:31.843054848+01:00,2024-01-11 16:25:13.306698496+01:00,43498.0
294,2024-01-11 07:59:36.519310592+01:00,2024-01-11 17:49:58.259190016+01:00,11063.0
295,2024-01-11 07:59:38.623915008+01:00,2024-01-11 12:36:55.498681088+01:00,29588.0
296,2024-01-11 08:01:25.861801984+01:00,2024-01-11 13:23:15.186870016+01:00,42279.0
297,2024-01-11 08:06:33.934143744+01:00,2024-01-11 15:44:01.250513920+01:00,9279.0
298,2024-01-11 08:07:53.030090496+01:00,2024-01-11 16:17:10.832277504+01:00,18067.0
299,2024-01-11 08:08:39.502779392+01:00,2024-01-11 13:21:22.089534464+01:00,32676.0
300,2024-01-11 08:10:42.763248640+01:00,2024-01-11 17:19:55.750963456+01:00,25995.0
301,2024-01-11 08:10:54.473481984+01:00,2024-01-11 16:50:46.147034112+01:00,56077.0
302,2024-01-11 08:17:01.720748800+01:00,2024-01-11 19:00:40.621419264+01:00,35733.0
303,2024-01-11 08:19:29.996068352+01:00,2024-01-11 16:12:30.076808960+01:00,10970.0
304,2024-01-11 08:22:03.206598144+01:00,2024-01-11 16:16:38.451223552+01:00,19329.0
305,2024-01-11 08:27:27.291398912+01:00,2024-01-11 13:46:17.526890496+01:00,22005.0
306,2024-01-11 08:27:43.401535744+01:00,2024-01-11 14:08:21.634973184+01:00,39698.0
307,2024-01-11 08:29:52.384490752+01:00,2024-01-11 16:48:15.733609984+01:00,28196.0
308,2024-01-11 08:38:31.393553408+01:00,2024-01-11 12:18:54.696895232+01:00,30085.0
309,2024-01-11 08:38:54.994627072+01:00,2024-01-11 16:08:29.193511168+01:00,6406.0
310,2024-01-11 08:42:13.653369600+01:00,2024-01-11 15:27:38.628892672+01:00,9621.0
311,2024-01-11 08:42:35.137692672+01:00,2024-01-11 12:50:32.749453568+01:00,35614.0
312,2024-01-11 08:45:11.815823872+01:00,2024-01-11 17:17:28.912219392+01:00,11643.0
313,2024-01-11 08:59:41.582487552+01:00,2024-01-11 14:05:53.087237632+01:00,42401.0
314,2024-01-11 09:00:12.907048192+01:00,2024-01-11 12:24:14.066697216+01:00,29030.0
315,2024-01-11 09:09:40.907257344+01:00,2024-01-11 16:07:12.215587328+01:00,54764.0
316,2024-01-11 09:19:09.944604672+01:00,2024-01-11 17:26:17.248940800+01:00,37024.0
317,2024-01-11 09:30:53.024724480+01:00,2024-01-12 13:40:07.860685312+01:00,42443.0
318,2024-01-11 09:34:19.724172032+01:00,2024-01-11 17:08:29.063706368+01:00,9904.0
319,2024-01-11 10:08:46.221198336+01:00,2024-01-11 13:23:42.311127040+01:00,11319.0
320,2024-01-11 11:45:28.998155264+01:00,2024-01-11 15:03:48.829517056+01:00,31502.0
321,2024-01-11 11:52:21.264468736+01:00,2024-01-11 14:36:06.535934464+01:00,30472.0
322,2024-01-11 12:28:36.416418048+01:00,2024-01-11 15:39:38.878861056+01:00,31099.0
323,2024-01-11 12:41:42.911016448+01:00,2024-01-16 13:35:43.082492416+01:00,33635.0
324,2024-01-11 12:57:01.556824832+01:00,2024-01-11 16:44:06.407377408+01:00,40108.0
325,2024-01-11 13:15:11.658609920+01:00,2024-01-12 09:27:25.268254208+01:00,8988.0
326,2024-01-11 13:18:03.793822208+01:00,2024-01-11 18:01:10.440534272+01:00,25424.0
327,2024-01-11 13:32:54.532147712+01:00,2024-01-11 16:32:05.799508736+01:00,9752.0
328,2024-01-11 13:37:38.325039360+01:00,2024-01-11 18:06:15.221215744+01:00,48222.0
329,2024-01-11 13:40:10.989428736+01:00,2024-01-11 17:49:38.903758592+01:00,45233.0
330,2024-01-11 14:37:19.374674944+01:00,2024-01-11 17:11:48.104243456+01:00,8035.0
331,2024-01-11 14:38:32.574524416+01:00,2024-01-11 18:04:47.433286400+01:00,10467.0
332,2024-01-11 14:49:11.555644928+01:00,2024-01-13 10:54:06.704532736+01:00,28043.0
333,2024-01-11 14:54:53.036265728+01:00,2024-01-11 18:04:47.629660672+01:00,11197.0
334,2024-01-11 15:00:01.608225792+01:00,2024-01-15 14:35:44.617339136+01:00,12149.0
335,2024-01-11 15:36:03.466238464+01:00,2024-01-13 08:14:16.563231488+01:00,19828.0
336,2024-01-11 16:56:12.993540096+01:00,2024-01-13 08:25:34.589012992+01:00,32480.0
337,2024-01-11 16:56:28.042358016+01:00,2024-01-13 08:37:33.055093760+01:00,42310.0
338,2024-01-11 17:19:31.850150656+01:00,2024-01-13 07:53:47.329447680+01:00,55782.0
339,2024-01-11 17:34:16.191319040+01:00,2024-01-15 07:07:50.376463872+01:00,43056.0
340,2024-01-11 17:43:34.710286848+01:00,2024-01-15 07:25:12.019121152+01:00,8510.0
341,2024-01-11 17:45:43.421044224+01:00,2024-01-16 14:54:01.585254656+01:00,17650.0
342,2024-01-11 19:20:18.073015552+01:00,2024-01-12 17:04:02.250934272+01:00,27312.0
343,2024-01-11 21:23:21.051409152+01:00,2024-01-15 17:27:21.676675328+01:00,58878.0
344,2024-01-12 09:27:24.250584064+01:00,2024-01-12 14:03:19.252754944+01:00,24154.0
345,2024-01-12 09:27:24.261296384+01:00,2024-01-12 16:11:11.123504384+01:00,22022.0
346,2024-01-12 09:27:24.358016+01:00,2024-01-12 13:32:10.110268160+01:00,48392.0
347,2024-01-12 09:27:24.411813632+01:00,2024-01-12 14:25:37.430237184+01:00,51746.0
348,2024-01-12 09:27:24.444495360+01:00,2024-01-12 16:23:47.810493952+01:00,46904.0
349,2024-01-12 09:27:24.469342976+01:00,2024-01-12 17:00:31.133257728+01:00,27134.0
350,2024-01-12 09:27:24.611999488+01:00,2024-01-12 16:54:08.923169024+01:00,10281.0
351,2024-01-12 09:27:24.636548352+01:00,2024-01-12 13:17:05.891140864+01:00,30608.0
352,2024-01-12 09:27:24.658676736+01:00,2024-01-12 12:56:51.044791552+01:00,19255.0
353,2024-01-12 09:27:24.686710016+01:00,2024-01-12 17:14:05.584581120+01:00,9029.0
354,2024-01-12 09:27:24.743426048+01:00,2024-01-12 16:10:01.121522688+01:00,8790.0
355,2024-01-12 09:27:24.754863360+01:00,2024-01-12 17:38:08.767374080+01:00,21210.0
356,2024-01-12 09:27:24.833873408+01:00,2024-01-12 15:23:24.690719232+01:00,26732.0
357,2024-01-12 09:27:24.853090560+01:00,2024-01-12 13:11:14.708808704+01:00,43135.0
358,2024-01-12 09:27:24.864028416+01:00,2024-01-12 15:32:57.692489472+01:00,32990.0
359,2024-01-12 09:27:24.884718848+01:00,2024-01-12 16:40:20.355994880+01:00,24645.0
360,2024-01-12 09:27:24.905671936+01:00,2024-01-12 18:24:29.044164352+01:00,24024.0
361,2024-01-12 09:27:24.946859520+01:00,2024-01-16 12:07:56.042021888+01:00,36584.0
362,2024-01-12 09:27:25.013358848+01:00,2024-01-12 13:18:11.640467712+01:00,26219.0
363,2024-01-12 09:27:25.027604736+01:00,2024-01-12 16:20:00.727990272+01:00,23524.0
364,2024-01-12 09:27:25.229336320+01:00,2024-01-12 14:26:00.336316416+01:00,58538.0
365,2024-01-12 09:59:34.811298560+01:00,2024-01-12 16:26:58.799323904+01:00,50000.0
366,2024-01-12 10:04:00.933943296+01:00,2024-01-16 16:42:33.304944640+01:00,24986.0
367,2024-01-12 10:04:12.780236544+01:00,2024-01-12 15:40:21.904944896+01:00,28057.0
368,2024-01-12 11:50:41.889646848+01:00,2024-01-12 12:34:56.146568960+01:00,6069.0
369,2024-01-12 11:52:49.947238656+01:00,2024-01-12 14:31:04.847008+01:00,7477.0
370,2024-01-12 13:13:00.451314176+01:00,2024-01-12 16:20:45.025658112+01:00,7040.0
371,2024-01-12 13:50:06.355079424+01:00,2024-01-15 07:32:50.169266432+01:00,36637.0
372,2024-01-12 14:30:58.900253952+01:00,2024-01-16 08:09:22.353058560+01:00,19174.0
373,2024-01-12 14:44:02.799195648+01:00,2024-01-15 12:36:21.203515648+01:00,23361.0
374,2024-01-12 14:53:35.348314368+01:00,2024-01-15 12:31:26.595142912+01:00,26973.0
375,2024-01-12 15:06:55.393501952+01:00,2024-01-12 16:20:22.429976064+01:00,12736.0
376,2024-01-12 15:11:39.349344256+01:00,2024-01-15 08:00:56.000258048+01:00,34714.0
377,2024-01-12 15:41:20.999292928+01:00,2024-01-15 06:24:52.721147392+01:00,24082.0
378,2024-01-12 17:24:51.831628544+01:00,2024-01-13 08:52:44.144891136+01:00,29897.0
379,2024-01-12 18:16:38.283960064+01:00,2024-01-15 06:41:08.136851968+01:00,19067.0
380,2024-01-12 18:51:20.148983552+01:00,2024-01-15 17:23:34.823577856+01:00,49688.0
381,2024-01-12 20:30:22.976122880+01:00,2024-01-13 09:19:40.944469504+01:00,43287.0
382,2024-01-13 08:50:32.401801216+01:00,2024-01-13 15:54:06.836780288+01:00,19307.0
383,2024-01-13 10:02:47.675375616+01:00,2024-01-13 16:08:26.508241920+01:00,36595.0
384,2024-01-13 10:19:38.313000192+01:00,2024-01-20 23:17:40.636928+01:00,55531.0
385,2024-01-15 05:27:56.764995072+01:00,2024-01-15 17:20:46.180549888+01:00,12144.0
386,2024-01-15 05:37:48.877831680+01:00,2024-01-15 14:24:32.511449344+01:00,12585.0
387,2024-01-15 05:44:37.026173952+01:00,2024-01-15 08:37:11.052788992+01:00,25219.0
388,2024-01-15 06:09:26.490310144+01:00,2024-01-15 16:45:08.711863808+01:00,10446.0
389,2024-01-15 06:37:13.375243776+01:00,2024-01-19 17:34:42.289025280+01:00,61558.0
390,2024-01-15 06:40:09.801462016+01:00,2024-01-17 12:51:19.793828608+01:00,21809.0
391,2024-01-15 06:43:06.652439552+01:00,2024-01-15 17:54:12.456575744+01:00,9855.0
392,2024-01-15 06:44:54.377132032+01:00,2024-01-15 06:47:07.535975168+01:00,137.0
393,2024-01-15 06:46:10.692775680+01:00,2024-01-15 13:37:23.957132544+01:00,25501.0
394,2024-01-15 06:47:19.093974528+01:00,2024-01-15 17:13:53.988296192+01:00,43322.0
395,2024-01-15 06:49:17.451247104+01:00,2024-01-15 16:22:14.961679616+01:00,33571.0
396,2024-01-15 06:53:07.912195584+01:00,2024-01-15 16:18:10.816513024+01:00,35128.0
397,2024-01-15 06:54:10.601619712+01:00,2024-01-15 17:38:19.259635712+01:00,51726.0
398,2024-01-15 07:00:15.140388608+01:00,2024-01-15 18:09:30.503983104+01:00,13873.0
399,2024-01-15 07:03:42.473987328+01:00,2024-01-15 16:18:05.346419200+01:00,42494.0
400,2024-01-15 07:05:41.201881088+01:00,2024-01-15 16:07:00.266608128+01:00,66573.0
401,2024-01-15 07:12:43.256705536+01:00,2024-01-15 12:13:19.681056512+01:00,10262.0
402,2024-01-15 07:13:50.548259584+01:00,2024-01-15 15:24:48.151325952+01:00,23836.0
403,2024-01-15 07:14:06.460624640+01:00,2024-01-15 08:52:16.377933312+01:00,14910.0
404,2024-01-15 07:15:49.201592576+01:00,2024-01-15 17:10:24.527676160+01:00,19819.0
405,2024-01-15 07:19:37.846482176+01:00,2024-01-15 16:27:29.439926016+01:00,26444.0
406,2024-01-15 07:23:13.871651328+01:00,2024-01-15 15:39:14.751909120+01:00,8413.0
407,2024-01-15 07:27:25.855897344+01:00,2024-01-15 17:39:20.248826624+01:00,14449.0
408,2024-01-15 07:27:53.086330368+01:00,2024-01-16 22:13:10.884691456+01:00,14558.0
409,2024-01-15 07:33:36.031558656+01:00,2024-01-15 15:46:50.437354240+01:00,28519.0
410,2024-01-15 07:37:43.076936448+01:00,2024-01-15 15:21:10.881064704+01:00,14513.0
411,2024-01-15 07:39:29.210977536+01:00,2024-01-15 13:45:45.972636160+01:00,35084.0
412,2024-01-15 07:39:57.071777024+01:00,2024-01-15 12:17:17.779464704+01:00,7168.0
413,2024-01-15 07:40:52.857843456+01:00,2024-01-15 17:07:17.973539840+01:00,22242.0
414,2024-01-15 07:43:36.560793600+01:00,2024-01-19 16:23:29.396626688+01:00,33815.0
415,2024-01-15 07:43:54.719772672+01:00,2024-01-15 12:14:54.625627136+01:00,9559.0
416,2024-01-15 07:46:48.566463488+01:00,2024-01-15 18:06:16.683684352+01:00,8866.0
417,2024-01-15 07:48:11.004772864+01:00,2024-01-15 10:12:53.231996928+01:00,3275.0
418,2024-01-15 07:48:11.086236416+01:00,2024-01-15 16:41:09.153827072+01:00,59176.0
419,2024-01-15 07:50:32.174804736+01:00,2024-01-15 15:25:57.144658688+01:00,12625.0
420,2024-01-15 07:55:21.654537472+01:00,2024-01-15 15:49:31.529626880+01:00,21808.0
421,2024-01-15 07:57:52.202815488+01:00,2024-01-15 17:47:54.954798592+01:00,24130.0
422,2024-01-15 08:07:49.880692992+01:00,2024-01-15 12:22:09.634950912+01:00,33318.0
423,2024-01-15 08:08:35.940076288+01:00,2024-01-15 16:43:59.920813568+01:00,26309.0
424,2024-01-15 08:12:28.002900480+01:00,2024-01-15 16:05:35.797695232+01:00,55844.0
425,2024-01-15 08:15:26.911734528+01:00,2024-01-15 16:26:43.313270528+01:00,29607.0
426,2024-01-15 08:15:36.991709440+01:00,2024-01-15 17:40:15.002473216+01:00,9728.0
427,2024-01-15 08:16:45.942488320+01:00,2024-01-15 16:28:26.381752320+01:00,7324.0
428,2024-01-15 08:16:47.353267456+01:00,2024-01-15 16:40:34.413936384+01:00,8958.0
429,2024-01-15 08:18:44.923965696+01:00,2024-01-15 16:26:13.117388800+01:00,45619.0
430,2024-01-15 08:22:37.189288448+01:00,2024-01-15 17:34:04.815272960+01:00,26742.0
431,2024-01-15 08:31:19.411957504+01:00,2024-01-15 18:30:44.906569472+01:00,14642.0
432,2024-01-15 08:33:20.001765888+01:00,2024-01-15 17:00:15.160808960+01:00,8106.0
433,2024-01-15 08:38:20.367684352+01:00,2024-01-15 16:37:25.847365632+01:00,41107.0
434,2024-01-15 08:56:04.405175296+01:00,2024-01-15 16:28:43.004929280+01:00,49280.0
435,2024-01-15 10:01:24.770946560+01:00,2024-01-15 15:21:33.971740672+01:00,10222.0
436,2024-01-15 10:30:51.076046848+01:00,2024-01-15 16:56:10.042090752+01:00,29061.0
437,2024-01-15 11:37:49.540206336+01:00,2024-01-15 15:09:53.424858112+01:00,37474.0
438,2024-01-15 12:15:30.106150400+01:00,2024-01-15 17:07:15.587819008+01:00,4477.0
439,2024-01-15 12:23:44.877409280+01:00,2024-01-15 17:31:41.772835328+01:00,53668.0
440,2024-01-15 12:26:58.704325120+01:00,2024-01-15 16:57:39.348127744+01:00,29714.0
441,2024-01-15 12:28:02.851964928+01:00,2024-01-15 15:57:15.133967616+01:00,23352.0
442,2024-01-15 12:48:51.068079104+01:00,2024-01-15 16:59:03.790067456+01:00,17564.0
443,2024-01-15 13:46:22.476254464+01:00,2024-01-16 07:30:03.121285376+01:00,28131.0
444,2024-01-15 13:50:07.172107264+01:00,2024-01-15 17:26:40.535370240+01:00,22810.0
445,2024-01-15 14:26:53.029733888+01:00,2024-01-15 14:30:58.651870976+01:00,18.0
446,2024-01-15 14:31:03.034684416+01:00,2024-01-15 14:33:49.765026304+01:00,111.0
447,2024-01-15 14:33:06.826530560+01:00,2024-01-15 18:06:16.188202240+01:00,15546.0
448,2024-01-15 14:33:54.143484160+01:00,2024-01-15 16:50:08.117035264+01:00,8021.0
449,2024-01-15 14:53:59.638270720+01:00,2024-01-15 17:32:37.588711168+01:00,22795.0
450,2024-01-15 15:01:32.506144+01:00,2024-01-16 08:06:21.280505600+01:00,14034.0
451,2024-01-15 15:56:25.956975360+01:00,2024-01-15 16:06:26.506366976+01:00,1132.0
452,2024-01-15 16:06:07.402821888+01:00,2024-01-16 08:18:27.507472896+01:00,11748.0
453,2024-01-15 16:15:36.845211904+01:00,2024-01-16 06:33:42.410936320+01:00,19383.0
454,2024-01-15 16:57:39.790445824+01:00,2024-01-16 08:48:46.749839872+01:00,17179.0
455,2024-01-15 17:27:53.342539520+01:00,2024-01-18 10:05:52.178856704+01:00,34114.0
456,2024-01-15 20:43:43.269713408+01:00,2024-01-16 08:24:04.663082752+01:00,11763.0
457,2024-01-15 21:03:34.678140928+01:00,2024-01-16 15:51:08.360466688+01:00,24544.0
458,2024-01-16 05:20:12.063000832+01:00,2024-01-16 13:48:03.659882240+01:00,17821.0
459,2024-01-16 05:56:42.157413376+01:00,2024-01-16 15:46:08.457690368+01:00,31463.0
460,2024-01-16 06:31:43.263982848+01:00,2024-01-16 12:43:12.980370176+01:00,42407.0
461,2024-01-16 06:32:37.524555008+01:00,2024-01-16 12:22:21.844669440+01:00,53587.0
462,2024-01-16 06:34:29.068096768+01:00,2024-01-16 16:59:56.169335040+01:00,10012.0
463,2024-01-16 06:45:39.725402368+01:00,2024-01-16 16:36:25.619003648+01:00,19446.0
464,2024-01-16 06:45:54.783223552+01:00,2024-01-16 16:59:46.852276480+01:00,14007.0
465,2024-01-16 06:47:25.929087744+01:00,2024-01-16 16:56:59.016985088+01:00,12597.0
466,2024-01-16 06:59:04.291837696+01:00,2024-01-16 15:45:11.166790144+01:00,55199.0
467,2024-01-16 07:02:32.186892800+01:00,2024-01-16 18:14:51.763359744+01:00,12260.0
468,2024-01-16 07:09:09.603835392+01:00,2024-01-16 14:58:28.003660800+01:00,11513.0
469,2024-01-16 07:18:40.351346688+01:00,2024-01-16 18:31:15.089233152+01:00,38639.0
470,2024-01-16 07:21:26.128488192+01:00,2024-01-16 16:31:39.022127616+01:00,37590.0
471,2024-01-16 07:22:35.264174336+01:00,2024-01-16 16:15:12.071416832+01:00,9728.0
472,2024-01-16 07:23:33.094330624+01:00,2024-01-16 16:23:06.872742912+01:00,6776.0
473,2024-01-16 07:24:33.188698624+01:00,2024-01-16 16:26:17.681802240+01:00,31548.0
474,2024-01-16 07:24:47.470340352+01:00,2024-01-16 17:26:38.839859968+01:00,9681.0
475,2024-01-16 07:28:25.010266624+01:00,2024-01-16 19:03:37.512840192+01:00,7162.0
476,2024-01-16 07:31:48.507753472+01:00,2024-01-16 16:44:06.032339968+01:00,31238.0
477,2024-01-16 07:36:41.268996608+01:00,2024-01-16 11:02:19.668270336+01:00,31438.0
478,2024-01-16 07:37:09.725157120+01:00,2024-01-16 16:14:09.602076416+01:00,38793.0
479,2024-01-16 07:40:42.237170176+01:00,2024-01-16 16:09:51.037055744+01:00,22338.0
480,2024-01-16 07:50:16.195523072+01:00,2024-01-16 16:33:38.350323968+01:00,13603.0
481,2024-01-16 08:00:18.227885312+01:00,2024-01-16 16:56:52.170976+01:00,5236.0
482,2024-01-16 08:01:32.211094784+01:00,2024-01-16 09:11:53.810743552+01:00,10458.0
483,2024-01-16 08:02:19.168433408+01:00,2024-01-16 17:05:32.130789376+01:00,27312.0
484,2024-01-16 08:03:34.349863680+01:00,2024-01-16 17:09:22.524595456+01:00,21229.0
485,2024-01-16 08:05:55.761261568+01:00,2024-01-16 14:58:59.024650752+01:00,51097.0
486,2024-01-16 08:11:09.948341504+01:00,2024-01-16 19:30:43.465903104+01:00,23353.0
487,2024-01-16 08:13:23.228682240+01:00,2024-01-16 11:21:50.651197184+01:00,7908.0
488,2024-01-16 08:15:34.265698048+01:00,2024-01-16 17:16:31.820812288+01:00,49652.0
489,2024-01-16 08:15:55.149793280+01:00,2024-01-16 15:21:51.907972608+01:00,9804.0
490,2024-01-16 08:16:30.894277888+01:00,2024-01-16 17:25:19.731450112+01:00,57529.0
491,2024-01-16 08:18:38.459566080+01:00,2024-01-16 17:23:38.282827776+01:00,9731.0
492,2024-01-16 08:20:14.437525248+01:00,2024-01-16 16:50:25.498477312+01:00,12974.0
493,2024-01-16 08:20:35.601842432+01:00,2024-01-16 17:15:51.532454912+01:00,11138.0
494,2024-01-16 08:20:48.058782720+01:00,2024-01-16 16:57:08.423046400+01:00,33618.0
495,2024-01-16 08:23:06.468343808+01:00,2024-01-16 17:37:44.675480576+01:00,12716.0
496,2024-01-16 08:24:40.662931200+01:00,2024-01-16 17:01:52.440439552+01:00,12497.0
497,2024-01-16 08:25:35.912585728+01:00,2024-01-16 17:39:35.151185408+01:00,10681.0
498,2024-01-16 08:28:53.986773504+01:00,2024-01-16 15:44:25.875421696+01:00,9773.0
499,2024-01-16 08:28:58.801932800+01:00,2024-01-16 16:58:19.663197184+01:00,45167.0
500,2024-01-16 08:30:56.159399936+01:00,2024-01-16 16:45:38.338640128+01:00,26254.0
501,2024-01-16 08:32:29.411276288+01:00,2024-01-16 17:32:28.735472896+01:00,9977.0
502,2024-01-16 08:33:13.850711040+01:00,2024-01-16 17:25:09.567442432+01:00,9645.0
503,2024-01-16 08:35:32.391022080+01:00,2024-01-16 12:59:59.462730496+01:00,45749.0
504,2024-01-16 08:42:51.598697472+01:00,2024-01-16 17:25:25.588310272+01:00,23616.0
505,2024-01-16 08:43:06.596615936+01:00,2024-01-16 19:26:00.774178304+01:00,73237.0
506,2024-01-16 08:45:38.422929920+01:00,2024-01-16 18:13:13.814192128+01:00,38319.0
507,2024-01-16 08:53:18.237238528+01:00,2024-01-16 15:47:44.864510720+01:00,43134.0
508,2024-01-16 08:57:49.963810048+01:00,2024-01-16 17:44:57.251315456+01:00,62846.0
509,2024-01-16 09:00:18.793148416+01:00,2024-01-16 17:21:01.336972288+01:00,38380.0
510,2024-01-16 09:12:33.035302400+01:00,2024-01-16 15:53:13.621939456+01:00,20411.0
511,2024-01-16 09:14:18.120815104+01:00,2024-01-16 18:02:01.590904064+01:00,20092.0
512,2024-01-16 09:17:14.212991232+01:00,2024-01-16 09:39:43.955596800+01:00,3711.0
513,2024-01-16 09:25:44.339137280+01:00,2024-01-16 17:41:43.920102912+01:00,50369.0
514,2024-01-16 09:32:48.278362112+01:00,2024-01-16 14:17:22.185003008+01:00,46344.0
515,2024-01-16 09:42:52.734146048+01:00,2024-01-16 16:45:19.831212032+01:00,18536.0
516,2024-01-16 10:29:46.059859968+01:00,2024-01-16 16:54:30.556894720+01:00,32014.0
517,2024-01-16 11:05:48.594116096+01:00,2024-01-16 13:44:15.765212672+01:00,10724.0
518,2024-01-16 11:12:05.424893440+01:00,2024-01-17 09:23:06.689104896+01:00,16520.0
519,2024-01-16 11:42:35.783627520+01:00,2024-01-16 16:23:47.860844288+01:00,10550.0
520,2024-01-16 12:23:34.345352960+01:00,2024-01-16 12:39:18.383456768+01:00,2782.0
521,2024-01-16 12:23:36.655457792+01:00,2024-01-18 08:36:00.509027584+01:00,17657.0
522,2024-01-16 12:38:37.307695872+01:00,2024-01-16 16:29:30.505390080+01:00,11497.0
523,2024-01-16 12:43:17.603862016+01:00,2024-01-16 16:08:14.232884480+01:00,10721.0
524,2024-01-16 12:47:48.887696896+01:00,2024-01-16 15:52:32.442818304+01:00,33684.0
525,2024-01-16 13:03:32.189633280+01:00,2024-01-16 16:16:12.619785728+01:00,35490.0
526,2024-01-16 13:57:21.847765248+01:00,2024-01-16 17:28:43.842378240+01:00,15549.0
527,2024-01-16 14:08:44.336895232+01:00,2024-01-16 15:38:11.715857664+01:00,10624.0
528,2024-01-16 14:34:57.442152960+01:00,2024-01-24 12:12:17.440753408+01:00,22340.0
529,2024-01-16 15:24:37.756093696+01:00,2024-01-17 06:48:51.050548480+01:00,31798.0
530,2024-01-16 15:40:48.973407488+01:00,2024-01-17 08:25:42.697037056+01:00,2395.0
531,2024-01-16 15:43:56.388685824+01:00,2024-01-16 18:20:07.147953664+01:00,12187.0
532,2024-01-16 16:12:50.903976960+01:00,2024-02-08 08:06:15.293125888+01:00,19071.0
533,2024-01-16 16:17:05.052279552+01:00,2024-01-17 08:38:47.514847744+01:00,16613.0
534,2024-01-16 16:38:32.234592256+01:00,2024-01-17 07:07:28.764032+01:00,52518.0
535,2024-01-16 16:48:27.400836864+01:00,2024-01-17 07:46:21.369830400+01:00,11531.0
536,2024-01-16 17:08:20.392918016+01:00,2024-01-22 08:24:49.190633472+01:00,16149.0
537,2024-01-16 17:14:15.254382848+01:00,2024-01-17 09:22:09.944025344+01:00,14037.0
538,2024-01-16 17:40:47.569917440+01:00,2024-01-18 09:36:22.058815488+01:00,57235.0
